change_failure_rate,cycle_time_in_days,date,developer_satisfaction_agree_count,developer_satisfaction_disagree_count,developer_satisfaction_neutral_count,Flow Efficiency,lead_time_in_days,prod_deployments_failed_count,prod_deployments_success_count,through_put,time_to_restore_in_hours,total_developer_satisfaction,total_incidents_resolved,team_lead
,21.279422657438847,2025-02-21,,,,0.9797090611165659,164.99867523156485,,,15.0717122770061,,1,,paul20
,156.48958702763366,2025-02-10,,,,2.168173476246659,509.55467105769907,0.0,,14.829266420386777,,2,,jwilliams
0.0,227.15577335215403,2025-01-11,,,,-0.03,329.6256633399978,0.0,,1.0,,2,,alyssasanders
,48.96255132282687,2025-01-12,,,,11.853258192733103,,,2.0,10.609377756133028,,0,,william47
0.0,250.65650189549137,2025-03-12,,,,11.88757785606242,,,0.0,1.0,,1,,cjones
,,2025-01-14,,,,11.459285159291763,6.859840039235109,0.0,,14.227243324281574,,2,,hendersonisabella
,18.65447705038895,2025-03-29,,,,0.8445372228780158,2.855695524504297,0.0,,17.739513614887642,,2,,mark07
,,2025-02-10,,,,10.447486998151865,82.13369745728104,,,24.333818529382672,,1,,sabrinaweaver
,-27.237673595686573,2025-03-06,,,,-0.03,,0.0,,25.455101130916017,,2,,cgrimes
,99.66884036388896,2025-01-28,,,,6.139479377170655,3.180512744730531,0.0,1.0,1.0,,2,,gabrieltucker
,-1.5938779562021992,2025-04-06,,,,0.5233023541230067,49.77343985635939,1.0,3.0,5.103328648990151,,1,,zcoffey
0.12589325544729177,,2025-02-27,,,,1.424889752310682,19.527960350522857,,3.0,11.16385857530452,,0,,srocha
,-43.0,2025-04-11,,,,5.322585808256355,11.69939820165694,,2.0,1.0,,2,,laura09
,15.133173232399212,2025-02-05,,,,4.040985461584229,,0.0,2.0,1.0,,1,,anthony44
0.0,,2025-02-21,,,,5.45516632065662,,,,,,2,,drivera
,,2025-02-24,,0.0,,-0.03,463.6399711285974,,,,,1,,gabriellecameron
,58.292789106603486,2025-01-10,,,,-0.03,6.878882568391781,1.0,4.0,10.782832910355772,,2,,moniquewilliams
,58.5359399704649,2025-02-09,,,,0.7782533097190238,2.8671240369645767,,2.0,2.058558965987106,,0,,williamsmatthew
0.2704008146387167,,2025-04-04,,,,-0.03,25.734303453574825,0.0,,1.0,,2,,hannahbell
,-36.623878207211476,2025-02-09,,,,-0.03,,0.0,,,,0,,hodgesjane
,,2025-03-02,,,,-0.03,30.5255054440953,,4.0,,,1,,jessicafuller
,,2025-02-27,,,,-0.03,,0.0,,2.9938037011156378,,0,,keyemily
0.0,127.29157044519795,2025-02-24,,,,-0.03,19.721392999161736,0.0,,1.0,,1,,lstein
0.30629738983954674,,2025-01-12,,,,15.340721764855914,,,,8.214915467074931,,1,,stanleynancy
,52.74072742095108,2025-03-07,,,,2.467036800634354,22.43700001592362,,,,,1,,walkertracey
,-43.0,2025-03-24,,,,8.206310989242581,342.7470546386767,0.0,,,,0,,simonstephen
0.0,,2025-04-08,,,,7.436239694643465,21.182644445247632,,1.0,23.54722505692717,,2,,tylerjohnson
,,2025-03-24,,,,-0.03,13.16767885962492,0.0,,11.702686908137444,,2,,foxallison
0.0,-35.85345891941182,2025-02-22,,,,-0.03,174.05875443082172,,,,,0,,crystalpham
,42.61957730172914,2025-03-07,,,,-0.03,10.389958943362705,,1.0,,,2,,gary87
0.21091542042264752,-5.642955402654799,2025-03-04,,,,-0.03,5.792054582588424,,,1.0,,2,,mtaylor
,168.95375314891544,2025-03-27,,,,4.064068511616054,31.413147732766106,0.0,,,,1,,vbrock
,144.25204766150378,2025-01-01,,,,1.9682776223137872,78.36965937470171,,4.0,1.0,,2,,jcervantes
,,2025-02-05,,,,-0.03,24.238000279813505,,7.0,2.8157122860347514,,2,,kdiaz
0.1792395959514946,110.38552364548553,2025-04-03,,,,-0.03,56.42032911417501,,,11.31876580855339,,2,,taylorkaren
,54.1409720325299,2025-03-01,,,,3.492830379953997,,0.0,,1.0,,2,,maryramirez
0.4573687005716273,155.04502667411057,2025-04-04,,,,3.6999964592568233,,,,13.406335087877174,,2,,bhopkins
,17.688784411670177,2025-03-16,,,,-0.03,44.397516786707364,,,1.0,,2,,joycesmith
0.24972842222552677,225.02524306281953,2025-02-22,,,,12.352056254037942,83.63002991199251,,,,,2,,gary87
,-37.9936706031708,2025-02-21,,,,3.7598722292973283,1103.2920349722708,,,5.070700126808935,,1,,joshuagriffin
,-43.0,2025-03-27,,,,-0.03,32.04206656036857,,,5.672097623090405,,0,,robertsjennifer
0.20486326833823496,-43.0,2025-03-25,,,,-0.03,36.10971618280524,0.0,,,,2,,ypaul
,-43.0,2025-04-11,,,,-0.03,154.1741484414251,,,1.0,,1,,dale83
0.0,,2025-02-19,,,,1.0074682600557465,235.01029783824714,,,,,0,,myerstheodore
0.26218971212082887,61.34303249532914,2025-03-12,,,,-0.03,1.962620095143929,,,6.954134159960618,,0,,jenniferfreeman
,116.3018382149962,2025-01-19,,,,7.230393146639612,,,0.0,17.786639093519025,,1,,mtaylor
,,2025-04-01,,,,-0.03,43.894385467679925,0.0,,,,2,,angela36
,-43.0,2025-03-20,1.0,,,-0.03,14.280689129752165,0.0,,1.0,,2,,markhernandez
,2.599835639631074,2025-01-03,,,,-0.03,,,,37.879988593750106,,1,,hebertmatthew
,115.24205798890793,2025-04-05,,,,-0.03,81.08914811363887,,1.0,1.176802293006272,,2,,iaguilar
,13.574898650778191,2025-02-17,,,,13.44847366800958,19.747022740410223,,,,,0,,hayesjeffrey
0.0,-25.638942928366532,2025-04-02,,,,2.1610293997999084,,0.0,1.0,4.3935635456917215,,2,,ilee
,-43.0,2025-01-18,,,,0.35606432586821646,113.26850372709166,0.0,5.0,10.231474614160224,,0,,walterskristen
,,2025-02-17,,,,-0.03,45.16116329578342,0.0,,12.138194761476973,,0,,wallaceheather
,,2025-02-21,,,,-0.03,20.512763134522782,0.0,,23.185846802794824,,1,,erik41
0.21315610233220633,35.52968226731635,2025-02-13,,,,1.7596855838750827,,,3.0,,,1,,angela36
,83.87575448422504,2025-03-18,,,,3.6232430872761276,95.57589264517051,,,11.53499256745107,,0,,davidcolon
0.09899280307462308,18.682889556354624,2025-03-17,,,,3.774908317981741,63.74139378867542,,2.0,7.258713811438424,,2,,christopher86
,58.82678624149267,2025-02-17,,,,2.197868356014528,27.4972494066885,1.0,1.0,1.0,,1,,yjones
0.20523037990490967,,2025-01-03,,,,-0.03,81.13632252480858,,,,,0,,laura09
0.20434328525469964,-43.0,2025-03-09,,,,12.006385000966338,159.12011744886448,,,5.726788595730312,,1,,zimmermanjacqueline
,204.9798078351447,2025-03-24,,,,6.644539437449652,21.039192931474616,,,19.534483574413443,,2,,rodriguezjohn
,,2025-03-21,0.0,,,-0.03,21.670259358305515,,,11.545822779375598,,1,,amberlindsey
,87.32734741222936,2025-01-09,,,,-0.03,70.54566512636728,,,1.0,,0,,murphykenneth
0.0,-43.0,2025-02-05,,,,-0.03,21.23126339332233,,,,,0,,dramsey
,52.412351940818326,2025-04-02,,,,-0.03,,,0.0,1.0,,1,,gperry
,55.55574221734722,2025-01-22,,,,4.460637559905868,43.97289985066289,0.0,,,,2,,cmckinney
0.20521736657959566,185.48322218353246,2025-03-31,,,0.0,11.632593348755105,10.744536518024816,,2.0,8.344981240365849,,1,,sheila14
,22.965701284013036,2025-01-30,,,,0.008338232091515296,3.8387176689148506,1.0,,6.568583364941065,,0,,robert87
0.0,154.58742897128752,2025-03-30,,,,12.425495912499155,511.606343763184,,,,,1,,mariewise
,67.90326992392013,2025-01-30,,,,12.02520757078785,64.65717657681127,,,21.013598826056796,,0,,adrianzimmerman
,,2025-01-01,,,,-0.03,61.98045570415534,,,,,1,,sarah35
,-43.0,2025-04-04,,,,-0.03,,0.0,4.0,1.0,,1,,lweaver
0.14148337727507662,84.37315445517055,2025-01-24,,,,2.133561849123748,235.00653316451417,,,8.139157574507252,,0,,taylorjesse
,-43.0,2025-03-15,,,,7.744186309446111,240.9816296787446,0.0,,5.911223649514753,,2,,xcabrera
,37.96125183882438,2025-04-01,,,,-0.03,107.33659511368575,,0.0,1.0,,1,,ogray
0.3020335400944965,,2025-01-24,,,,7.931863925820394,669.8771141145409,,,8.358533536553233,,2,,kimberlydiaz
0.0,167.14294604916455,2025-03-05,,,,-0.03,30.659632037051473,,,14.1865099542208,,1,,melissa86
0.2900056597684627,106.40523540005547,2025-02-24,,,,-0.03,12.89871029038499,0.0,1.0,,,0,,dudleychelsea
,17.98780057740817,2025-02-06,,,,-0.03,4.654016715499938,,5.0,5.29751922800391,,1,,xsampson
,89.78201843748022,2025-01-03,,,,-0.03,67.23910970180077,0.0,0.0,3.497131235313391,,2,,teresa28
,259.13184981624687,2025-02-10,,,,0.6326129768129156,28.884582643421044,,,23.79736825936332,,2,,jeffreykeller
,49.42578330882182,2025-02-05,,,,0.03601180061950793,311.5785281284914,,,,,1,,barnesbrandy
,125.51264018446592,2025-03-03,,,,-0.03,,,3.0,7.772545456921217,,1,,stephanie49
,6.064344807763334,2025-03-29,0.0,,,8.365987117207808,1.2979913584078022,0.0,,8.422757385109072,,2,,raymond78
,134.9104526163736,2025-01-31,,,,-0.03,446.2499684745999,0.0,1.0,16.782730812990394,,1,,mtaylor
0.0,120.78926738143524,2025-03-21,,,,0.48132147506607287,69.89889027206506,,2.0,5.821219624240876,,0,,hullalice
0.0,-9.499229104078836,2025-03-10,,,,-0.03,,,,8.162843252884178,,1,,cindy77
,109.72836890696443,2025-02-24,,,,-0.03,,,1.0,2.0958114158405587,,0,,taylorkaren
,113.80718418649124,2025-01-23,,,,1.239080626574772,0.9490294454384577,,1.0,6.510852046821797,,0,,iaguilar
0.0,106.51847875461326,2025-01-20,,,0.0,6.207300787881359,46.2897734561704,,,1.0,,2,,gibsonleonard
,39.415152142280476,2025-01-09,,,,23.96987992837467,96.7173598943976,0.0,1.0,12.493283102932676,,0,,jennifer05
,,2025-02-02,,,,8.507194534439972,,1.0,1.0,,,2,,novaksara
,-37.369433057072726,2025-01-08,,,,5.673552603585463,79.99960523913472,,,1.0,,1,,spenceamanda
,43.7874547075814,2025-02-15,,,,1.144180195047376,10.630831658784633,,3.0,12.125919087021973,,0,,timothy75
,,2025-01-09,,,,10.586388353174259,168.0851969460538,,,7.375706828142242,,1,,brittany73
,143.58264948383498,2025-01-28,,,,16.801336167120958,617.1284506055575,,,2.8252862019366263,,2,,ejohnson
,,2025-01-12,,,,7.746622583113355,,,,15.985603945575232,,0,,romeroamber
0.0,,2025-03-10,,,,-0.03,83.6606676792624,0.0,,,,2,,anthonygalvan
0.0,0.6536681849293657,2025-02-19,,,,1.026002251439243,2.3248096129395863,,4.0,1.0,,2,,angela99
0.0,52.35307871351142,2025-02-18,,,,7.405111821684672,26.492615181864718,,,,,2,,landryelizabeth
0.2592696562236984,76.65192179394754,2025-01-05,,,,5.951604814465671,,,,8.728579999130618,,2,,jstone
0.0,,2025-02-09,,,,-0.03,47.61466659936435,,2.0,13.295374261980015,,0,,coleerin
0.006795150337384287,151.54543410767127,2025-03-04,,,,-0.03,10.206645747225586,,1.0,,,1,,casey50
,79.70499067704574,2025-02-09,,,,-0.03,59.733541556248426,,,,,2,,xbruce
0.24745914808725844,-30.81198402072522,2025-02-27,,,,-0.03,13.032736188630432,,,1.1620371920439556,,1,,danielle64
,13.63929468458019,2025-02-01,,,,-0.03,265.95060700608417,,,,,2,,chase19
,171.31641900927667,2025-01-28,,,,3.6863904510027297,35.81923703003284,,,13.985752432475014,,0,,kdiaz
,,2025-03-12,,,,-0.03,,,,4.066851649162824,,1,,lisa27
,-39.94281876554757,2025-03-17,,0.0,,-0.03,,0.0,,,,0,,daisymccarty
,,2025-01-12,,,,-0.03,,0.0,,10.83424524588991,,0,,trussell
,96.62587921353496,2025-02-02,,,,-0.03,11.60324108292404,,4.0,1.0,,2,,gateskathy
0.0,106.9353763475881,2025-02-28,,,,-0.03,28.70778515886731,,,1.0,,0,,vfoster
,74.12376963294398,2025-04-04,,,,-0.03,57.78528629580566,0.0,1.0,1.0493815555372938,,2,,gallagherstacie
,17.91039389813264,2025-04-05,,,,9.00190817252483,313.33644240962883,0.0,,1.1579826532635664,,1,,fheath
,112.50991128581897,2025-03-06,,,,-0.03,,0.0,,,,2,,mayokimberly
,16.155448617483977,2025-02-13,,,,8.207610965423447,,,,,,2,,terrimoore
,-30.476537481986966,2025-01-22,,,,3.40538951907573,694.8443764950131,,1.0,,,1,,guerreroanthony
0.448290070423239,,2025-02-03,,,,3.2728259493260303,36.686091011822185,,2.0,1.0,,1,,nicole37
,,2025-02-28,,,,-0.03,32.45967345710809,,,15.125115867317145,,0,,thickman
0.4089243404122536,,2025-02-08,,,,-0.03,82.77778347549217,,,4.693397965708969,,2,,hallrachel
,54.483867383021895,2025-02-08,,,,8.299935272570096,,,,1.0,,2,,alyssasanders
0.18835762789126584,45.29486559815392,2025-01-17,,,,-0.03,140.56783737828925,,,13.686925146146569,,0,,lindseytorres
,,2025-01-01,,,,8.835902073662938,18.821922708075828,1.0,,1.0,,0,,phillipjensen
,63.0142699699237,2025-01-25,,,,19.646234033410874,,0.0,,,,0,,smithjason
0.0,,2025-02-11,,,,-0.03,30.799357883871807,0.0,,1.0,,2,,vhernandez
,118.0044237889393,2025-03-19,,,,-0.03,22.058760514704698,,,7.760928912265287,,2,,michaeljohnson
,42.42069363584706,2025-02-03,,,,5.299316128251232,4.497473238221111,,,2.8797580285388107,,0,,dshields
0.0,-43.0,2025-02-06,,,,2.1372547475699086,33.05310911517007,,3.0,4.77349792683029,,2,,brian29
,23.34944398946264,2025-01-14,,,,-0.03,57.46691342715233,,3.0,,,2,,anaacosta
,,2025-01-03,,,,10.645674380926874,117.31136581877888,,,14.838644821597907,,1,,ewilson
0.1371028463569162,-43.0,2025-04-06,,,,-0.03,159.2676195515691,0.0,2.0,,,0,,jacquelineanderson
0.04631495661729278,29.56400084235775,2025-03-28,,,,-0.03,19.464834805083566,,2.0,,,2,,sean41
,132.01958464200015,2025-01-22,,,,-0.03,339.94059493853536,,,1.0,,2,,jonesjason
0.10857028602371971,33.68761446951184,2025-04-03,,,,11.583339608170055,11.465763435281206,1.0,3.0,1.0,,0,,unovak
,103.78665577570122,2025-01-29,,,,-0.03,747.4291515290544,,,,,2,,riveraangela
,43.67980694282991,2025-04-11,,,,3.507544656321877,255.20764867298007,1.0,,19.269433172624534,,0,,chad34
,,2025-03-06,,,,-0.03,20.793214893423833,0.0,,,,2,,oallen
,-19.901883076077638,2025-03-03,,,,12.000720116567141,32.88756045489689,,4.0,1.9682895875524515,,0,,jessicakim
0.05126065667762882,-43.0,2025-03-24,,,,-0.03,,1.0,,19.287330006795912,,2,,lindacohen
,122.48250776451049,2025-01-29,,,,-0.03,73.43481269380771,1.0,,1.0,,1,,gary91
,105.72862161245348,2025-02-15,,,,13.759090328656098,9.963674028945698,1.0,1.0,2.9749979705506213,,0,,lisadennis
,19.04196087193754,2025-01-11,,,,-0.03,19.195355882133775,,,27.007512508017996,,1,,williambryant
0.13429256731548353,-43.0,2025-03-10,,,,-0.03,,,,1.0,,2,,john62
0.15460373419088572,83.50673240579854,2025-04-06,,,,-0.03,59.64399163309833,,3.0,10.634191585471047,,0,,tranrobin
0.46738591399946566,,2025-03-29,,,0.0,7.037126720518972,,0.0,,7.242361937089523,,2,,tamirodriguez
0.14324881924747634,,2025-03-31,,,,-0.03,27.982469630154696,,,,,1,,michaelcesar
,,2025-04-07,,,0.0,6.827291052266944,19.734798430938795,,,10.982408040209975,,2,,sarah53
,50.85363279823662,2025-02-22,,,,-0.03,,,,1.0,,2,,esanchez
,31.66854956620616,2025-02-22,,,,-0.03,4.131739330081738,,,1.0,,0,,rubendavis
,-43.0,2025-02-09,,,,14.794454239102926,86.19879927482353,,0.0,1.0,,0,,odavis
0.15590617488543046,181.94883143903093,2025-03-05,,,,-0.03,1497.2842005935704,,,1.0,,1,,tina34
,,2025-03-03,,,,13.061738160856624,20.512222365434823,,,1.0,,0,,georgemiller
,20.6759354164336,2025-02-08,,,,4.691167951680343,15.292303359137252,,3.0,14.659529554004944,,2,,flynnjeffrey
0.1085675176089808,88.88409859263982,2025-01-13,,,,8.12224662648569,95.08871502019035,,2.0,,,0,,xjohnson
,38.59714663941682,2025-01-27,,,,1.7476860674388721,24.989824288947325,,1.0,1.0,,0,,acostachristian
,74.21952065191039,2025-01-12,,,,-0.03,140.5890379382761,,,6.232474715746694,,2,,rubendavis
0.14243755943370778,-43.0,2025-01-27,,,,-0.03,,1.0,,,,1,,rhernandez
,,2025-02-16,,,,-0.03,,0.0,0.0,,,1,,lfrench
0.0,-43.0,2025-01-10,,,,5.317776081964967,,0.0,,16.490003573912954,,2,,bbell
,22.53373169494831,2025-03-06,,,,-0.03,3.4372741892426473,,,1.0,,1,,porterashley
,167.09578212577844,2025-03-28,,,,-0.03,5.307042102694891,0.0,,1.0,,2,,angelaburns
0.2487864350312734,-43.0,2025-01-25,,,,-0.03,303.1335108321098,,,1.0,,1,,dale83
0.15659375043087764,12.81721478757252,2025-01-02,,,,18.18568968389636,59.985981308972306,,,3.3779955850061403,,2,,kimberly63
,-43.0,2025-01-19,,,,3.2986087538081863,38.763537364026696,,,2.3597278240270456,,1,,dennis58
0.0,43.63270790749616,2025-02-15,,,,10.043986233147422,55.51157650506099,,,1.0,,0,,lisamccarthy
,,2025-03-07,,0.0,,-0.03,96.05598967387716,,,12.675251820424428,,0,,david49
,75.89440102353652,2025-02-17,,,,9.645399218727672,13.90175195713649,,,,,0,,erikarush
,,2025-01-26,,,,8.370344760135792,113.57105523385188,0.0,3.0,23.063286411685237,,2,,jasminebrown
,-43.0,2025-02-04,,,,15.681086046250885,741.8233902503085,0.0,1.0,2.3894719749156352,,1,,anneknight
0.2845722007239065,-43.0,2025-02-23,,,,3.881201947141917,22.871623409783286,,,13.909752469253498,,2,,dmurphy
,150.89381272550645,2025-04-09,,,,8.293263147473509,45.318864000678275,,0.0,10.458914535100078,,2,,kayla51
,118.46309345903204,2025-02-10,,,,1.0414539890038612,138.1139267734894,,1.0,17.967153525015764,,0,,rodriguezjohn
,35.1030280386141,2025-03-10,,,,-0.03,,,,1.0,,0,,nathangutierrez
,56.892610068396415,2025-01-11,,,,11.326791417484044,54.57835360990038,,2.0,,,1,,xsampson
0.08417040687756669,-43.0,2025-02-14,,,,7.723081829729033,46.19882918385,,,1.0,,0,,qmiller
0.1407513367012482,153.82827277496722,2025-01-27,,,,4.170827275564859,,,,16.521074581627023,,0,,woodkelly
0.0,-18.832135457439087,2025-03-21,,,,2.0645423949811335,98.26679647021514,,,1.0,,2,,mark87
,80.51636079173474,2025-03-09,,,,-0.03,17.04036496716053,,,19.28612496051858,,2,,gbender
,-43.0,2025-04-10,,,,0.19798199617271067,131.59706136791465,,,,,0,,tylerjohnson
,27.640261686256835,2025-03-10,,,,0.17761533794436835,6.759583584262161,,0.0,,,0,,pblair
0.0,,2025-02-16,,,,-0.02096526872022253,,0.0,,13.64330650375819,,1,,mcguiredanny
0.0738339005704704,-38.401022407933226,2025-03-23,,,,0.15513393968364408,8.388360759752224,0.0,3.0,7.109576399408599,,2,,dennis58
0.06247759344889712,107.3272960126524,2025-01-22,,,,-0.03,43.08182249006431,,,9.354002709152786,,0,,alyssa42
,-43.0,2025-03-30,,,,-0.03,32.737814894015834,,,5.2475131387736385,,1,,clarence34
0.0,-34.53317669620597,2025-01-16,,,,11.903181546057402,16.913065763684198,0.0,4.0,,,0,,sabrinacollins
0.07605891195152226,,2025-03-04,,,,2.2000223582586926,99.35264056126583,0.0,1.0,14.591820731167399,,1,,tracynelson
,126.42360204889005,2025-03-12,,,,-0.03,11.546439191490297,,,14.477652709501196,,2,,hendersonisabella
,17.33287146732775,2025-03-19,,,,10.097945181519107,19.354766472634726,,1.0,13.587871166901849,,1,,vaughnjeff
0.0,96.09180266058851,2025-02-11,,,,17.174712963171157,12.553471420753315,,,,,2,,herringjames
0.0,141.24266213990015,2025-02-13,,,,0.9980037213441285,47.00289750167172,,,15.66020785404839,,1,,ocarter
,-23.299374843601967,2025-03-21,,,,28.68988500211378,73.00222710954243,0.0,,25.323945082829784,,0,,manuel01
0.0,-43.0,2025-04-14,,,,-0.03,18.20711709771742,,1.0,2.489709624179688,,1,,michaelcooper
,,2025-03-21,,,,10.294854947134665,37.64529417540981,,,3.8833830783809864,,2,,sweeneydeborah
0.29646066800435417,152.32103309781226,2025-01-08,,,,-0.03,137.1841000577946,,,,,2,,pwalker
0.11724898129239884,,2025-04-14,,,,-0.03,,0.0,,9.458670309510115,,0,,nicole37
,130.14433204662646,2025-03-15,,,,-0.03,440.3068212555922,0.0,,,,1,,chenbailey
0.023414006259042212,20.398579405020772,2025-03-08,,,,-0.03,254.79609578665503,0.0,,14.974089062354821,,1,,charleslandry
,193.82618006976702,2025-02-08,,,,-0.03,20.037939370481023,,3.0,1.7851956365744117,,0,,shawn75
,235.85420861520748,2025-04-01,,,,0.0769483734693287,7.372946398326319,0.0,,13.864548179643295,,2,,oyu
0.38645415437837877,131.56294456072973,2025-03-28,,,,-0.03,309.7180428298208,0.0,2.0,,,2,,xhall
,-43.0,2025-04-12,,,,-0.03,783.7117085286332,,4.0,11.176125200551915,,1,,cameronhill
0.0,-43.0,2025-01-10,,,,5.446200366799485,101.25328725977782,0.0,,,,2,,nancy83
0.14674126169214063,48.20573580001175,2025-01-22,,,,8.114713910238503,51.49085364068902,,,11.890247786018847,,2,,ocarter
,120.84030219787061,2025-03-12,,,,7.005539441871239,10.233059354388448,0.0,,11.964610297754666,,2,,daniellegarcia
,85.99176958583695,2025-02-18,,,,1.7123279675652396,17.099479584648495,0.0,,6.311147199482629,,0,,harttammy
,-19.213869682208724,2025-02-12,,,,-0.03,558.404105865561,,1.0,,,1,,robertspencer
0.05030744781385148,-43.0,2025-02-16,,,,5.4967202229904935,,0.0,,1.732835691871145,,2,,ycarlson
0.12145208489711648,122.82834149659273,2025-04-14,,,,-0.03,,,,19.020410620191612,,0,,angela34
,202.62219309447647,2025-03-08,,,,-0.03,,,,18.889237146110005,,1,,vmendoza
,-14.614498806066266,2025-01-15,,,,-0.03,29.93865923814391,,,6.966638639986334,,0,,whitelucas
,,2025-02-18,,,,0.933131466837331,273.67587229318036,,,12.878787500830956,,2,,anthonygalvan
,266.5680635219793,2025-02-28,,,,1.8419830424118078,211.45470445488633,,,26.022965251872034,,2,,richard13
,26.65112021800797,2025-02-14,,,,-0.03,98.96003959023915,0.0,,21.783266633057238,,1,,steven11
,,2025-04-08,,,,11.169758304804981,2.955790804665744,,,17.682453554998595,,1,,cjones
,91.03657948581707,2025-03-21,,,,7.765140463099924,4.368828671432848,0.0,3.0,20.44489242895419,,2,,michaelcesar
,18.521362657302994,2025-01-23,,,,7.2355202393060045,81.23920365999953,,,,,0,,ymorgan
,158.0035058478027,2025-01-28,,,,-0.03,8.582767953969112,0.0,,11.273896554287273,,2,,mwoods
,8.241722048297959,2025-03-10,,,,-0.03,5.382265324642373,0.0,,,,1,,mark87
,40.28257739448253,2025-01-27,,,,-0.03,3.5300186146475463,,,2.832048428943719,,0,,awest
,-43.0,2025-01-13,,,0.0,11.44546359015612,840.4426381232821,,,5.639323088806524,,0,,umatthews
,22.711020086984178,2025-03-17,,,,-0.03,58.24076517499043,0.0,,24.380729709786806,,1,,xpatton
,-43.0,2025-01-29,,,,0.4718598013688032,401.3427508573898,0.0,,3.7197446433108787,,1,,carlos01
0.02754731012555841,72.68035805959451,2025-02-09,,,,1.6968150974881202,8.9871902906771,,3.0,1.0,,2,,phillipslucas
0.06137785313311116,-43.0,2025-03-10,,,,8.067624563292268,1.6556486019087782,,,31.43443313994825,,1,,ogray
,127.13214324938475,2025-04-08,,,,14.47678522957404,140.68306821917807,0.0,,1.0,,1,,blackjames
,-31.89247538708959,2025-03-15,,,,1.7425422845993608,322.85162865064785,,,,,1,,valdezmichele
0.057856445852940204,,2025-01-12,,,,3.453557083520258,74.72496279958796,,1.0,1.7309973100650273,,2,,jacquelineanderson
0.0,160.71176766574757,2025-03-12,,,,1.6213587668739433,,,,9.327087221655614,,2,,brendali
,88.96730222656956,2025-04-02,,,,4.998167606823769,19.829540812747847,,,11.162410455643673,,0,,hannahbrewer
,-43.0,2025-04-08,,,,-0.03,,,,9.205851331013083,,2,,william47
0.226147275040206,,2025-01-06,,,,14.322352890861609,22.03391432495111,1.0,5.0,15.849794669154925,,1,,anthonyvaughan
,-34.050213201798,2025-04-04,,,,2.057599181915951,102.88641972308453,0.0,2.0,2.7366331211771446,,2,,znelson
,-23.29747162899342,2025-01-08,,,,-0.03,87.58703469410493,,5.0,,,0,,crosscurtis
,,2025-01-26,,,,-0.03,76.1643897062667,,,10.86213902791202,,0,,dmurphy
,29.836371912537317,2025-03-10,,,,3.0351988305113173,20.56566426149895,0.0,3.0,5.937317801492745,,0,,michaeljones
,-13.56708063432967,2025-01-09,,,,11.28170853143599,,,0.0,7.883454601359133,,2,,robinsonwilliam
,-21.30290344907158,2025-02-03,,,,-0.03,121.39044806871891,0.0,,1.0,,1,,henryrenee
0.0,-2.740181448389322,2025-02-19,,,,4.64196364369587,42.05347201832131,1.0,,1.0,,2,,wrightcarolyn
,88.70734062235786,2025-01-25,,,,3.081159352029588,311.517927272739,,,8.383730532744686,,2,,hdunn
0.0,-43.0,2025-02-03,,,,4.2690194769257115,,,2.0,3.7706345206902134,,1,,gateskathy
,51.38452437988451,2025-01-17,,,,-0.03,9.842456556318025,0.0,,8.48848467971396,,1,,christopher86
,79.33690842003105,2025-04-01,,,,0.5365455609421598,7.208528556920278,0.0,,1.0,,0,,ythompson
0.2739276238558222,-43.0,2025-03-19,,,,1.2315500764911078,,0.0,,17.523832910758934,,2,,amberlindsey
,-43.0,2025-01-23,,,,-0.03,,0.0,,,,1,,alyssa42
,,2025-02-09,,,,-0.03,38.68887514607132,1.0,,1.0,,2,,wtran
,166.74481923623534,2025-01-21,,,,-0.03,,1.0,,15.547805316424416,43.029281527335336,0,,djohnson
,146.2763731453863,2025-01-14,,,,8.202475130427283,3.083727639218538,,,26.526699800135248,,0,,william20
0.0,-9.323638920129596,2025-03-30,,,,-0.03,136.592740787842,,,10.539404324083932,,2,,karen68
0.0,,2025-03-19,,,,0.2480787519432568,18.607131358760615,,,,,0,,kendragalloway
,15.490870164234785,2025-02-17,,,,1.8261245861687474,51.14041419040954,,,,,2,,nsmith
0.0,14.753747795412494,2025-03-15,,,,0.6851171055884686,122.29016127667015,0.0,3.0,,,2,,ksmith
0.0,51.02687183812429,2025-03-01,,,0.0,6.66719910172636,96.41946239715519,0.0,1.0,22.198556388976968,,2,,mbruce
0.6327305212902938,115.06843068777378,2025-04-06,,,,-0.03,25.61663375623071,,2.0,1.0,,1,,curtisbarton
,-9.369034945518123,2025-01-31,,,,-0.03,6.2029827327384455,0.0,1.0,1.3531218607147482,,2,,kellycarlos
0.273082530434353,,2025-04-08,,,,-0.03,,0.0,1.0,,,0,,mjones
,-43.0,2025-01-07,,,,-0.03,,,3.0,,,1,,tranchristopher
,73.1066878472727,2025-03-17,,,,3.9119192242689147,,,,,,0,,anthony44
,,2025-04-05,,,,7.242738954460487,14.031068024794179,,,13.729618650246472,,0,,kwright
,128.39821427841673,2025-01-14,,,,-0.03,270.6653812263747,,4.0,,,0,,paulscott
0.01695177290557262,-43.0,2025-01-23,,,,-0.03,7.539202586189445,,,7.633020166320184,,0,,candice96
,10.055362176358656,2025-01-09,,,,-0.03,67.5432733833167,0.0,4.0,,,1,,courtney78
,149.9481493799806,2025-03-07,,,,-0.03,5.319298942368062,,2.0,16.654418407208013,,1,,dennis58
0.0995018785839164,,2025-02-10,,,,-0.03,,0.0,,1.0,,0,,chrisrichard
